,transaction_id,transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
13624,13625,1486742400,30,2111,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0,Ellis,Vokes,Male,98.0,1973-12-28,Speech Pathologist,Property,Affluent Customer,N,Yes,12.0
13625,13626,1507824000,76,1666,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0,Launce,Lording,Male,73.0,1977-04-02,Recruiting Manager,,Mass Customer,N,No,14.0
13626,13627,1486569600,53,1460,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35160.0,Morley,Shutt,Male,92.0,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0
13627,13628,1490544000,100,953,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Jasmin,Brodeur,Female,16.0,1979-05-23,,,Mass Customer,N,No,7.0
13628,13629,1509984000,89,490,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Lida,Boynton,Female,44.0,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,No,6.0
13629,13630,1485532800,67,1086,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33879.0,Ezechiel,Parnall,Male,84.0,1989-06-21,Statistician IV,Property,Mass Customer,N,Yes,4.0
13630,13631,1497715200,78,250,,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0,Kristofer,,Male,53.0,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0
13631,13632,1494432000,78,3191,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,Bobbette,Amps,Female,29.0,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0
13632,13633,1513353600,45,1084,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Serena,Jagson,Female,54.0,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0
13633,13634,1498752000,96,1220,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Paulie,Akerman,Male,12.0,1987-06-08,Editor,,High Net Worth,N,No,14.0
13634,13635,1509724800,63,831,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Teddy,Keijser,Male,4.0,1973-04-20,Paralegal,Financial Services,Affluent Customer,N,No,11.0
13635,13636,1506700800,4,824,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,39298.0,Fleurette,Whardley,Female,97.0,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0
13636,13637,1510502400,17,691,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,41345.0,Carver,Carwardine,Male,29.0,1954-08-25,,Financial Services,Affluent Customer,N,Yes,5.0
13637,13638,1492272000,97,1089,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Korney,Hess,Female,90.0,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12.0
13638,13639,1512835200,4,2071,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Ardis,Ramelet,Female,69.0,1978-02-07,,,Mass Customer,N,No,10.0
13639,13640,1485360000,95,976,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Andonis,Slimmon,Male,10.0,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,N,No,10.0
13640,13641,1487260800,51,322,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470.0,De,Denington,Female,19.0,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0
13641,13642,1491235200,77,3290,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0,Brandyn,Gain,Male,22.0,1962-09-18,,Manufacturing,High Net Worth,N,Yes,18.0
13642,13643,1510934400,36,2775,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0,Dael,Glentz,Female,40.0,1966-12-02,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0
13643,13644,1495123200,25,1,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552.0,Laraine,Medendorp,F,93.0,1953-10-12,Executive Secretary,Health,Mass Customer,N,Yes,11.0
13644,13645,1510934400,44,2194,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0,Johnette,O'Fergus,Female,79.0,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0
13645,13646,1513958400,60,3203,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,36146.0,Swen,Merioth,Male,25.0,1985-02-05,GIS Technical Architect,,Affluent Customer,N,Yes,7.0
13646,13647,1512057600,38,1949,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Onida,Cockshot,Female,9.0,1954-05-10,Legal Assistant,Manufacturing,Mass Customer,N,No,7.0
13647,13648,1498233600,35,3459,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336.0,Emelda,Ramsdell,Female,62.0,2000-11-24,,Entertainment,Mass Customer,N,Yes,2.0
13648,13649,1496419200,90,924,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Clementius,Hambric,Male,33.0,1976-11-08,Computer Systems Analyst II,,Affluent Customer,N,No,13.0
13649,13650,1504713600,52,163,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,33455.0,Kessia,Helder,Female,58.0,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0
13650,13651,1514390400,27,99,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Reggie,Mulliner,Male,97.0,1998-06-13,VP Accounting,Financial Services,Mass Customer,N,No,3.0
13651,13652,1493913600,80,2004,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Brandy,Showering,Male,16.0,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
13652,13653,1509292800,84,311,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Jaimie,Halms,Female,86.0,1957-08-16,Internal Auditor,Health,High Net Worth,N,No,12.0
13653,13654,1497456000,13,1380,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Lavina,Clavey,Female,99.0,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
13654,13655,1504368000,79,3307,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Portia,Thirlwall,Female,96.0,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0
13655,13656,1508169600,46,136,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40618.0,Mel,Bennet,Male,46.0,1973-05-26,Senior Developer,Manufacturing,High Net Worth,N,Yes,7.0
13656,13657,1508688000,36,1443,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40672.0,Angela,Mowles,Female,47.0,1986-07-25,,Financial Services,Affluent Customer,N,Yes,22.0
13657,13658,1498147200,44,2235,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,Maxine,Cauldwell,Female,75.0,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16.0
13658,13659,1502553600,56,2361,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42404.0,Jeannette,Cerman,Female,55.0,1954-11-28,Help Desk Operator,,High Net Worth,N,Yes,20.0
13659,13660,1489766400,0,3385,1.0,Approved,,,,,687.9,,,Ronda,,Female,23.0,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0
13660,13661,1503331200,61,912,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0,Vince,Dalmon,Male,37.0,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19.0
13661,13662,1506355200,94,206,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37874.0,Mari,Chevolleau,Female,98.0,1954-07-19,Statistician I,,Mass Customer,N,Yes,14.0
13662,13663,1503936000,16,2570,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0,Hirsch,Peele,Male,13.0,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,18.0
13663,13664,1501603200,19,3085,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Kaleb,Eslemont,Male,91.0,1978-01-21,Accountant IV,,Affluent Customer,N,No,5.0
13664,13665,1488816000,4,230,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Maegan,Scyone,Female,74.0,1954-06-24,Internal Auditor,Property,High Net Worth,N,No,11.0
13665,13666,1506096000,7,2529,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,Ben,Laidler,Male,81.0,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10.0
13666,13667,1513180800,4,1158,0.0,Cancelled,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,Butch,Geertje,Male,85.0,1985-02-17,Senior Quality Engineer,,Mass Customer,N,Yes,19.0
13667,13668,1504713600,38,706,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170.0,Kane,Gaffer,Male,44.0,1990-01-06,Media Manager IV,Financial Services,High Net Worth,N,Yes,5.0
13668,13669,1512230400,12,777,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Wolfgang,Tarrier,Male,2.0,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0
13669,13670,1514563200,73,2165,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Marlie,Teesdale,U,16.0,NaT,Civil Engineer,Manufacturing,Affluent Customer,N,No,
13670,13671,1496073600,80,2695,,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,Kippy,Heater,Female,88.0,1976-08-16,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0
13671,13672,1493481600,53,3250,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,41345.0,Hussein,Ticic,Male,27.0,1992-04-16,,Argiculture,High Net Worth,N,Yes,4.0
13672,13673,1502380800,66,2301,0.0,Cancelled,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,Ken,Vashchenko,Male,66.0,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0
13673,13674,1510934400,40,553,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0,Charlean,Fantone,Female,62.0,1979-05-12,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7.0
13674,13675,1485014400,68,1770,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,33879.0,Chrysler,Vasile,Female,63.0,1995-04-10,Junior Executive,,Mass Customer,N,Yes,7.0
13675,13676,1512144000,23,637,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,Mercy,Wilsone,Female,60.0,1976-09-23,Health Coach I,Health,High Net Worth,N,No,13.0
13676,13677,1509897600,80,2851,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,Ulberto,Haking,Male,36.0,1975-12-17,Programmer IV,Entertainment,Affluent Customer,N,Yes,16.0
13677,13678,1504368000,12,2191,0.0,Cancelled,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,Alley,Fitchell,Male,2.0,1976-05-11,Payment Adjustment Coordinator,,Mass Customer,N,Yes,4.0
13678,13679,1486051200,24,2788,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,Melantha,Pickburn,Female,45.0,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4.0
13679,13680,1506441600,21,1144,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560.0,Damon,Phelip,Male,73.0,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0
13680,13681,1484668800,0,764,0.0,Approved,,,,,494.96,,,Samuel,Stiff,Male,40.0,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0
13681,13682,1511539200,25,1136,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Ivan,Blackhall,Male,72.0,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7.0
13682,13683,1505145600,60,3113,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0,Wenonah,Lethabridge,Female,52.0,1969-12-06,Teacher,Property,Mass Customer,N,Yes,18.0
13683,13684,1504540800,84,3188,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Boyd,,Male,94.0,1999-07-07,Actuary,Financial Services,Mass Customer,N,No,1.0
13684,13685,1506355200,72,2732,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Clarine,Yushkin,Female,36.0,1961-03-01,Help Desk Operator,Health,Mass Customer,N,No,7.0
13685,13686,1509033600,41,1021,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,Elvis,Rixon,Male,16.0,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7.0
13686,13687,1505232000,53,184,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,33455.0,Nappie,Paolo,Male,40.0,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7.0
13687,13688,1489939200,69,2914,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0,Jessamine,Brazear,Female,76.0,1982-11-06,Health Coach IV,Health,Affluent Customer,N,Yes,11.0
13688,13689,1504454400,0,2827,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Shelli,Wilkennson,Female,17.0,1973-07-15,,Financial Services,High Net Worth,N,No,14.0
13689,13690,1496160000,30,2279,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,Garrett,Szymon,Male,42.0,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3.0
13690,13691,1507132800,77,3167,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Vernor,Stedall,Male,36.0,1995-01-20,Web Designer IV,Property,Mass Customer,N,No,5.0
13691,13692,1506614400,67,426,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Emlyn,Anstice,Female,10.0,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0
13692,13693,1493568000,83,1227,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,34079.0,Carlina,Pencot,Female,63.0,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12.0
13693,13694,1512316800,49,2027,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Whitney,Dahle,Male,89.0,1964-09-02,VP Product Management,,High Net Worth,N,No,10.0
13694,13695,1503849600,54,671,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,Aristotle,Vanni,Male,49.0,1984-07-25,,Argiculture,Mass Customer,N,No,5.0
13695,13696,1495296000,26,386,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Ethelyn,Pincott,Female,63.0,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0
13696,13697,1495900800,43,3218,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,33259.0,Conny,Starbeck,Female,38.0,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22.0
13697,13698,1485705600,0,2867,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Lem,Meegan,Male,53.0,1955-10-19,Sales Associate,,High Net Worth,N,No,12.0
13698,13699,1512403200,33,782,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Bevvy,Siegertsz,Female,30.0,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,N,No,17.0
13699,13700,1485273600,77,832,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Shaun,Murphey,Male,30.0,1977-11-30,Research Assistant IV,Retail,Mass Customer,N,No,14.0
13700,13701,1498752000,100,1306,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Doyle,Oleksinski,Male,13.0,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13.0
13701,13702,1494345600,35,420,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Clem,Leek,Male,93.0,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0
13702,13703,1508947200,74,158,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Hamlin,Odams,Male,99.0,1984-09-03,Internal Auditor,,Affluent Customer,N,No,5.0
13703,13704,1501516800,55,2375,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Alika,Milbourne,Female,21.0,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8.0
13704,13705,1512921600,29,2366,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361.0,Idette,Mapam,Female,51.0,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0
13705,13706,1500652800,7,2485,,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,Ringo,Parkyn,Male,93.0,1955-07-27,Help Desk Technician,,Mass Customer,N,Yes,12.0
13706,13707,1485792000,13,2698,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Nedi,MacClay,Female,19.0,1974-06-15,Administrative Officer,Health,High Net Worth,N,No,20.0
13707,13708,1484496000,69,2267,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Andrei,Mulchrone,Female,78.0,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,No,14.0
13708,13709,1488297600,67,2631,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710.0,Antonio,Brewis,Male,4.0,1995-05-11,Software Engineer I,Financial Services,Mass Customer,N,Yes,2.0
13709,13710,1511625600,59,2749,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Cale,Cunningham,Male,3.0,1979-01-12,Sales Representative,Retail,Mass Customer,N,No,5.0
13710,13711,1494950400,10,3438,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34556.0,Gaylor,Carbry,Male,11.0,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2.0
13711,13712,1506441600,0,678,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,Ambur,Symcoxe,Female,57.0,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,No,2.0
13712,13713,1487260800,86,759,,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Mitchel,Schimek,Male,89.0,1963-04-18,Clinical Specialist,Health,High Net Worth,N,No,13.0
13713,13714,1484409600,100,1183,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0,Joe,Shalliker,Male,50.0,1958-11-14,Media Manager II,,Affluent Customer,N,No,6.0
13714,13715,1491580800,85,1223,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0,Kristyn,,Female,19.0,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0
13715,13716,1497974400,75,1592,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533.0,Thorin,Klagges,Male,21.0,1986-08-04,Software Test Engineer III,,Mass Customer,N,Yes,14.0
13716,13717,1499961600,80,3271,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42105.0,Daisi,Philip,Female,21.0,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0
13717,13718,1504627200,3,2537,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,Peggi,Tolan,Female,8.0,1989-09-06,Senior Quality Engineer,,Affluent Customer,N,Yes,12.0
13718,13719,1500739200,34,1281,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750.0,Leighton,Zisneros,Male,29.0,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0
13719,13720,1502467200,0,2702,1.0,Approved,,,,,1181.89,,,Saraann,Gilliard,Female,34.0,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0
13720,13721,1507651200,96,2406,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0,Randal,Messager,Male,34.0,1973-06-11,Executive Secretary,,Affluent Customer,N,Yes,9.0
13721,13722,1506096000,45,3450,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Brooke,Durman,Female,85.0,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6.0
13722,13723,1510070400,11,2943,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Caesar,,Male,65.0,1979-01-10,VP Sales,,High Net Worth,N,No,17.0
13723,13724,1486742400,95,1514,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Pren,Brangan,Male,15.0,1962-01-16,Professor,,Mass Customer,N,No,14.0
13724,13725,1504281600,75,2298,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,Brigham,Vyse,Male,64.0,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5.0
13725,13726,1506960000,93,2616,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498.0,Andee,Ormrod,Female,28.0,1970-06-11,Nurse,,High Net Worth,N,Yes,13.0
13726,13727,1500393600,19,3145,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0,Gar,Barnewille,Male,17.0,1978-06-17,Paralegal,Financial Services,High Net Worth,N,Yes,7.0
13727,13728,1486483200,9,1446,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Gabriello,Nell,Male,51.0,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,17.0
13728,13729,1504886400,67,2307,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455.0,Corina,Shadwick,Female,57.0,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0
13729,13730,1508083200,2,414,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,Thorin,Grimoldby,Male,12.0,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0
13730,13731,1497715200,21,1104,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,Jewelle,Pincott,Female,82.0,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0
13731,13732,1485964800,84,2126,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218.0,Hugibert,Getcliff,Male,65.0,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,17.0
13732,13733,1514390400,19,2479,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Helge,Voller,Female,81.0,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0
13733,13734,1500307200,72,890,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668.0,Tony,Cordsen,Female,55.0,1974-02-01,Dental Hygienist,Health,Mass Customer,N,Yes,15.0
13734,13735,1488211200,15,3350,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,Tam,Prestner,Male,53.0,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0
13735,13736,1494432000,50,2519,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,Ryon,Dalliston,Male,76.0,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0
13736,13737,1492876800,14,893,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Gibby,Fearnley,Male,97.0,1983-09-11,Geologist I,IT,Mass Customer,N,No,16.0
13737,13738,1505750400,79,2693,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,Abram,Phillipson,Male,91.0,1968-04-11,Research Assistant III,Health,High Net Worth,N,Yes,16.0
13738,13739,1489680000,0,3221,1.0,Approved,,,,,465.71,,,Brigid,Quigley,Female,59.0,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11.0
13739,13740,1502899200,16,1891,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560.0,Neville,Bloyes,Male,6.0,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0
13740,13741,1501257600,12,3145,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218.0,Gar,Barnewille,Male,17.0,1978-06-17,Paralegal,Financial Services,High Net Worth,N,Yes,7.0
13741,13742,1497196800,61,2530,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,Engracia,Foulcher,Female,63.0,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0
13742,13743,1503417600,83,3202,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,Garry,Gadson,Male,74.0,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0
13743,13744,1512057600,48,2860,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Charity,Robken,Female,13.0,1995-10-02,Physical Therapy Assistant,,Mass Customer,N,No,1.0
13744,13745,1497196800,52,657,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Hoyt,,Male,66.0,1993-02-18,Safety Technician II,Manufacturing,Affluent Customer,N,No,10.0
13745,13746,1497456000,41,1634,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Jordana,Beach,Female,20.0,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,N,No,12.0
13746,13747,1491494400,68,416,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,33879.0,Dory,Barnsdall,Female,14.0,1997-06-23,Software Consultant,,Mass Customer,N,Yes,1.0
13747,13748,1507824000,9,2576,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Lotty,Szubert,Female,15.0,1959-05-30,Associate Professor,Manufacturing,Mass Customer,N,No,13.0
13748,13749,1507219200,88,2304,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,Shelia,Bellew,Female,65.0,1957-06-01,,,Mass Customer,N,Yes,11.0
13749,13750,1511884800,21,873,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455.0,Worthington,Penwarden,Male,37.0,1959-12-23,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0
13750,13751,1489161600,43,2344,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991.0,Wat,Robelin,Male,93.0,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7.0
13751,13752,1492531200,48,1353,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35707.0,Phebe,Dockwra,Female,1.0,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,11.0
13752,13753,1512144000,38,1237,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Junia,Humerstone,Female,6.0,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0
13753,13754,1509379200,31,1913,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337.0,Tamiko,Fergie,Female,36.0,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17.0
13754,13755,1503676800,95,1010,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Leighton,Ebbles,Male,24.0,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0
